maille;date_jour;jour_semaine;semaine;annee;donnees;conso_corrigee;borne_inf;borne_sup;borne_moyenne;conso_brute;borne_inf_brute;borne_sup_brute;borne_moyenne_brute
jour;2025-04-05;14_6;14;2022;CPRC;51388,7576536458;NA;NA;NA;54475,5307578125;NA;NA;NA
jour;2025-04-05;14_6;14;2021;CPRC;48836,1380522694;NA;NA;NA;50454,1322397694;NA;NA;NA
jour;2025-04-05;14_6;14;2020;CPRC;45283,9441882917;NA;NA;NA;45698,5455007917;NA;NA;NA
jour;2025-04-04;14_5;14;2025;CPRC;53516,0417012359;55820,7153204426;58254,3915742708;57199,9718833243;48039,4154720692;53033,6177420625;60111,4272162760;57026,9662617965
jour;2025-04-04;14_5;14;2024;CPRC;55147,4166793748;NA;NA;NA;48702,4517002082;NA;NA;NA
jour;2025-04-04;14_5;14;2023;CPRC;51635,6702226666;NA;NA;NA;52173,3593059999;NA;NA;NA
jour;2025-04-04;14_5;14;2022;CPRC;58044,6976820208;NA;NA;NA;58546,3215986875;NA;NA;NA
jour;2025-04-04;14_5;14;2021;CPRC;53262,5201557600;NA;NA;NA;56287,1059265933;NA;NA;NA
jour;2025-04-04;14_5;14;2020;CPRC;47138,2574501250;NA;NA;NA;50277,5391584583;NA;NA;NA
jour;2025-04-03;14_4;14;2025;CPRC;54451,8333279442;56598,5003831479;59953,0172459167;58407,3289175258;50505,4157654442;53620,4799554167;61673,8095167500;57856,2026154425
jour;2025-04-03;14_4;14;2024;CPRC;55949,3861349443;NA;NA;NA;51096,7480932776;NA;NA;NA
jour;2025-04-03;14_4;14;2023;CPRC;52237,2981341874;NA;NA;NA;53607,8672175207;NA;NA;NA
jour;2025-04-03;14_4;14;2022;CPRC;58744,8336546666;NA;NA;NA;58808,7666130000;NA;NA;NA
jour;2025-04-03;14_4;14;2021;CPRC;54183,5200697822;NA;NA;NA;59524,4932572822;NA;NA;NA
jour;2025-04-03;14_4;14;2020;CPRC;47655,5374253958;NA;NA;NA;52013,0248212292;NA;NA;NA
jour;2025-04-02;14_3;14;2025;CPRC;54284,9999752012;57249,1075584792;60443,6588090833;58652,8503764342;52358,9074127012;52667,9141904583;60665,8541632500;56702,0996681009
jour;2025-04-02;14_3;14;2024;CPRC;55793,1643370068;NA;NA;NA;52747,4396911734;NA;NA;NA
jour;2025-04-02;14_3;14;2023;CPRC;53322,6591850207;NA;NA;NA;56024,0270600207;NA;NA;NA
jour;2025-04-02;14_3;14;2022;CPRC;57464,5830495000;NA;NA;NA;59968,9225703333;NA;NA;NA
jour;2025-04-02;14_3;14;2021;CPRC;54997,5735835212;NA;NA;NA;61970,8072710212;NA;NA;NA
jour;2025-04-02;14_3;14;2020;CPRC;48570,4726611875;NA;NA;NA;52425,3009528542;NA;NA;NA
jour;2025-04-01;14_2;14;2025;CPRC;53620,9999384095;57641,1563882083;61707,1841779167;58961,0645161885;51679,2640009095;52489,5097423750;58858,5410320833;55444,4078529941
jour;2025-04-01;14_2;14;2024;CPRC;55097,1185445916;NA;NA;NA;53615,0728929443;NA;NA;NA
jour;2025-04-01;14_2;14;2023;CPRC;54133,7734994374;NA;NA;NA;56071,8533744374;NA;NA;NA
jour;2025-04-01;14_2;14;2022;CPRC;57524,5483743333;NA;NA;NA;62288,8133951666;NA;NA;NA
jour;2025-04-01;14_2;14;2021;CPRC;54574,8281736783;NA;NA;NA;59106,9261528449;NA;NA;NA
jour;2025-04-01;14_2;14;2020;CPRC;49062,2439016041;NA;NA;NA;54156,2726932708;NA;NA;NA
jour;2025-03-31;14_1;14;2025;CPRC;52677,2291753887;57017,2945393958;60261,3588815833;58261,5311362818;50491,8841545554;52006,3334352292;58562,2630482500;54228,7694404485
jour;2025-03-31;14_1;14;2024;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-03-31;14_1;14;2023;CPRC;54004,8408366041;NA;NA;NA;54396,8577532707;NA;NA;NA
jour;2025-03-31;14_1;14;2022;CPRC;56949,0895997500;NA;NA;NA;65266,1326414166;NA;NA;NA
jour;2025-03-31;14_1;14;2021;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-03-31;14_1;14;2020;CPRC;49862,1168404792;NA;NA;NA;55452,8039654792;NA;NA;NA
jour;2025-03-30;13_7;13;2025;CPRC;48141,4444667035;49675,3321612264;52763,7418967111;51150,6815811850;46792,1520889257;45765,4323432917;54925,1760707007;49137,1255909173
jour;2025-03-30;13_7;13;2024;CPRC;48345,5929148526;NA;NA;NA;46605,6313102014;NA;NA;NA
jour;2025-03-30;13_7;13;2023;CPRC;48593,4531952825;NA;NA;NA;47555,5389688332;NA;NA;NA
jour;2025-03-30;13_7;13;2022;CPRC;51464,4347435543;NA;NA;NA;60683,2565814167;NA;NA;NA
jour;2025-03-30;13_7;13;2021;CPRC;48274,4468823950;NA;NA;NA;46356,3716124675;NA;NA;NA
jour;2025-03-30;13_7;13;2020;CPRC;46021,5733951555;NA;NA;NA;48510,6481729333;NA;NA;NA
jour;2025-03-29;13_6;13;2025;CPRC;50258,3541605415;52216,2721932500;54542,7643916111;53416,1239273477;49443,6605355415;47053,4440474167;58288,1689521955;52759,6577768847
jour;2025-03-29;13_6;13;2024;CPRC;50708,5772797568;NA;NA;NA;49108,7957589235;NA;NA;NA
jour;2025-03-29;13_6;13;2023;CPRC;51186,2359422082;NA;NA;NA;47374,4036088749;NA;NA;NA
jour;2025-03-29;13_6;13;2022;CPRC;54572,9029619583;NA;NA;NA;63026,5826911250;NA;NA;NA
jour;2025-03-29;13_6;13;2021;CPRC;51001,3466678510;NA;NA;NA;46857,8625011844;NA;NA;NA
jour;2025-03-29;13_6;13;2020;CPRC;47184,4294473750;NA;NA;NA;47114,3114473750;NA;NA;NA
jour;2025-03-28;13_5;13;2025;CPRC;54753,8125634720;58026,1119296875;60113,6326361042;59172,4851883329;53123,7751259721;50289,9110130208;63271,7776723689;58912,4807971292
jour;2025-03-28;13_5;13;2024;CPRC;55592,1978712359;NA;NA;NA;53360,5547462359;NA;NA;NA
jour;2025-03-28;13_5;13;2023;CPRC;56071,7968493124;NA;NA;NA;49975,6544534791;NA;NA;NA
jour;2025-03-28;13_5;13;2022;CPRC;59801,7312748333;NA;NA;NA;65490,9857331666;NA;NA;NA
jour;2025-03-28;13_5;13;2021;CPRC;56282,5518005688;NA;NA;NA;47891,6326755688;NA;NA;NA
jour;2025-03-28;13_5;13;2020;CPRC;49437,9847218750;NA;NA;NA;51739,8654718750;NA;NA;NA
jour;2025-03-27;13_4;13;2025;CPRC;55079,0624872568;59006,9451926458;61428,8755574792;60057,5373026924;52817,8044455901;51557,1634887292;66823,8715158125;60214,5453443591
jour;2025-03-27;13_4;13;2024;CPRC;57067,3866152082;NA;NA;NA;56582,1349277082;NA;NA;NA
jour;2025-03-27;13_4;13;2023;CPRC;56328,8295638124;NA;NA;NA;49006,4385221458;NA;NA;NA
jour;2025-03-27;13_4;13;2022;CPRC;58854,4688074733;NA;NA;NA;57920,6083307291;NA;NA;NA
jour;2025-03-27;13_4;13;2021;CPRC;58002,1476779161;NA;NA;NA;48278,1740320828;NA;NA;NA
jour;2025-03-27;13_4;13;2020;CPRC;50045,5767022291;NA;NA;NA;52833,9746813958;NA;NA;NA
jour;2025-03-26;13_3;13;2025;CPRC;55864,0624598192;59388,2478747708;62090,8248709290;60499,3473326718;53371,7592931526;52951,5110112708;65897,9631113333;60332,4406648477
jour;2025-03-26;13_3;13;2024;CPRC;56608,3058530554;NA;NA;NA;56961,6568738887;NA;NA;NA
jour;2025-03-26;13_3;13;2023;CPRC;55904,5018553250;NA;NA;NA;51249,1166799374;NA;NA;NA
jour;2025-03-26;13_3;13;2022;CPRC;58952,6850976875;NA;NA;NA;53827,6790976875;NA;NA;NA
jour;2025-03-26;13_3;13;2021;CPRC;58051,3900408892;NA;NA;NA;48839,7914367225;NA;NA;NA
jour;2025-03-26;13_3;13;2020;CPRC;50749,8898354791;NA;NA;NA;52003,2269188125;NA;NA;NA
jour;2025-03-25;13_2;13;2025;CPRC;55834,3333193193;59497,6611439375;61831,0128220205;60506,9594516995;53267,2434234859;53838,6773578333;64269,6143220205;60464,9080072551
jour;2025-03-25;13_2;13;2024;CPRC;56079,6184557707;NA;NA;NA;55286,5254766040;NA;NA;NA
jour;2025-03-25;13_2;13;2023;CPRC;54934,2928920625;NA;NA;NA;55270,8393920625;NA;NA;NA
jour;2025-03-25;13_2;13;2022;CPRC;59534,4019194791;NA;NA;NA;51732,2019403125;NA;NA;NA
jour;2025-03-25;13_2;13;2021;CPRC;58183,2928274633;NA;NA;NA;50184,9977024633;NA;NA;NA
jour;2025-03-25;13_2;13;2020;CPRC;51621,7684111458;NA;NA;NA;51038,1776194792;NA;NA;NA
jour;2025-03-24;13_1;13;2025;CPRC;55292,5000545553;58618,7408797083;60285,2337540417;59645,6312587383;52326,5845128887;54094,3925507292;62272,1537843684;59358,0099837383
jour;2025-03-24;13_1;13;2024;CPRC;54979,9305574998;NA;NA;NA;53926,4455158332;NA;NA;NA
jour;2025-03-24;13_1;13;2023;CPRC;55082,4932877499;NA;NA;NA;53636,0495585832;NA;NA;NA
jour;2025-03-24;13_1;13;2022;CPRC;58819,0534421250;NA;NA;NA;50786,2621504583;NA;NA;NA
jour;2025-03-24;13_1;13;2021;CPRC;57392,1092131518;NA;NA;NA;52228,7937548184;NA;NA;NA
jour;2025-03-24;13_1;13;2020;CPRC;51756,8831495417;NA;NA;NA;49906,7645453750;NA;NA;NA
jour;2025-03-23;12_7;12;2025;CPRC;49901,9790990693;51802,5585027500;53119,9451205778;52703,1239760431;46645,8489324026;48879,6481650222;56084,5047531875;52299,0655559042
jour;2025-03-23;12_7;12;2024;CPRC;49882,5875595901;NA;NA;NA;47345,8574970901;NA;NA;NA
jour;2025-03-23;12_7;12;2023;CPRC;50198,8944054185;NA;NA;NA;46077,6071030929;NA;NA;NA
jour;2025-03-23;12_7;12;2022;CPRC;53238,2619352791;NA;NA;NA;45212,6787492326;NA;NA;NA
jour;2025-03-23;12_7;12;2021;CPRC;51021,2068284942;NA;NA;NA;48951,5003396053;NA;NA;NA
jour;2025-03-23;12_7;12;2020;CPRC;48885,2338848958;NA;NA;NA;46448,5339057291;NA;NA;NA
jour;2025-03-22;12_6;12;2025;CPRC;52573,4375675693;55210,3465566875;56636,6211208542;55758,1787845277;47031,7670259026;51481,3879280181;60263,6862864190;54847,2302845277
jour;2025-03-22;12_6;12;2024;CPRC;51722,1470290971;NA;NA;NA;46507,7031540971;NA;NA;NA
jour;2025-03-22;12_6;12;2023;CPRC;52401,8848367916;NA;NA;NA;46734,0096284583;NA;NA;NA
jour;2025-03-22;12_6;12;2022;CPRC;55273,7902983333;NA;NA;NA;47974,4505691667;NA;NA;NA
jour;2025-03-22;12_6;12;2021;CPRC;52865,3765300111;NA;NA;NA;51993,1159050111;NA;NA;NA
jour;2025-03-22;12_6;12;2020;CPRC;50360,6721987708;NA;NA;NA;45937,4467821041;NA;NA;NA
jour;2025-03-21;12_5;12;2025;CPRC;57625,2083605345;60869,5695364375;61892,6454741875;61526,6719275730;52223,0740897012;55134,6478281042;69145,1981422247;61080,9722539619
jour;2025-03-21;12_5;12;2024;CPRC;57038,5927115277;NA;NA;NA;48179,2327948610;NA;NA;NA
jour;2025-03-21;12_5;12;2023;CPRC;57107,0215038541;NA;NA;NA;49877,0043371874;NA;NA;NA
jour;2025-03-21;12_5;12;2022;CPRC;60302,2508954583;NA;NA;NA;53571,5751871250;NA;NA;NA
jour;2025-03-21;12_5;12;2021;CPRC;57752,8294673908;NA;NA;NA;56721,0975090575;NA;NA;NA
jour;2025-03-21;12_5;12;2020;CPRC;53871,5685193125;NA;NA;NA;46336,1017068125;NA;NA;NA
jour;2025-03-20;12_4;12;2025;CPRC;57597,0416685970;61658,7116465625;62927,2691403704;62310,9598794773;54174,8244185970;55714,4369584375;72138,4123278704;62210,6519246162
jour;2025-03-20;12_4;12;2024;CPRC;57714,9900346457;NA;NA;NA;48856,2400346457;NA;NA;NA
jour;2025-03-20;12_4;12;2023;CPRC;57343,6232570833;NA;NA;NA;49874,7052362499;NA;NA;NA
jour;2025-03-20;12_4;12;2022;CPRC;61384,9942202500;NA;NA;NA;55478,0040744166;NA;NA;NA
jour;2025-03-20;12_4;12;2021;CPRC;58301,0992193306;NA;NA;NA;57081,9910109972;NA;NA;NA
jour;2025-03-20;12_4;12;2020;CPRC;54984,2934677917;NA;NA;NA;47470,0519261250;NA;NA;NA
jour;2025-03-19;12_3;12;2025;CPRC;57714,0417065901;62050,7566501250;64548,2827494786;62769,2966127832;56482,8220815901;56689,8569850000;73395,2749578120;62662,9406718110
jour;2025-03-19;12_3;12;2024;CPRC;57732,9605812429;NA;NA;NA;49588,8068312429;NA;NA;NA
jour;2025-03-19;12_3;12;2023;CPRC;57792,9751421041;NA;NA;NA;52056,4109962708;NA;NA;NA
jour;2025-03-19;12_3;12;2022;CPRC;61971,5680736250;NA;NA;NA;56063,7021152916;NA;NA;NA
jour;2025-03-19;12_3;12;2021;CPRC;58992,0749474071;NA;NA;NA;58628,1181974071;NA;NA;NA
jour;2025-03-19;12_3;12;2020;CPRC;56305,0885056458;NA;NA;NA;49868,3819848125;NA;NA;NA
jour;2025-03-18;12_2;12;2025;CPRC;57703,8541719651;61986,6647105000;65011,3426573925;62948,8426838333;60012,0011302984;57714,1487455833;74480,1236573925;62959,3550553611
jour;2025-03-18;12_2;12;2024;CPRC;58046,2456231526;NA;NA;NA;50074,6241439860;NA;NA;NA
jour;2025-03-18;12_2;12;2023;CPRC;56747,0384554583;NA;NA;NA;52131,1527262916;NA;NA;NA
jour;2025-03-18;12_2;12;2022;CPRC;62144,1548912916;NA;NA;NA;55865,1939954583;NA;NA;NA
jour;2025-03-18;12_2;12;2021;CPRC;59689,7657379204;NA;NA;NA;61114,9659045870;NA;NA;NA
jour;2025-03-18;12_2;12;2020;CPRC;58454,6585653750;NA;NA;NA;53772,4751278750;NA;NA;NA
jour;2025-03-17;12_1;12;2025;CPRC;57314,2501003540;60950,8095635208;63067,9224786438;62045,1411116842;61651,6035586873;55386,7026257917;72654,6083536438;62206,2739241842
jour;2025-03-17;12_1;12;2024;CPRC;57629,2972047568;NA;NA;NA;49577,0469755901;NA;NA;NA
jour;2025-03-17;12_1;12;2023;CPRC;56359,5482792916;NA;NA;NA;52557,7578417916;NA;NA;NA
jour;2025-03-17;12_1;12;2022;CPRC;61356,4661930000;NA;NA;NA;55826,5167346666;NA;NA;NA
jour;2025-03-17;12_1;12;2021;CPRC;59570,3729656077;NA;NA;NA;63103,1460281077;NA;NA;NA
jour;2025-03-17;12_1;12;2020;CPRC;59739,5792376666;NA;NA;NA;56194,3269043333;NA;NA;NA
jour;2025-03-16;11_7;11;2025;CPRC;52525,2708778609;53441,8603555625;55909,7915861407;54571,2320495075;58035,6723986942;48041,2647541042;61924,3034865712;54294,2480460353
jour;2025-03-16;11_7;11;2024;CPRC;52365,2279266040;NA;NA;NA;45376,6954682707;NA;NA;NA
jour;2025-03-16;11_7;11;2023;CPRC;50971,4442311041;NA;NA;NA;45926,8524186041;NA;NA;NA
jour;2025-03-16;11_7;11;2022;CPRC;55383,0682830208;NA;NA;NA;51634,4697205208;NA;NA;NA
jour;2025-03-16;11_7;11;2021;CPRC;53407,5110181854;NA;NA;NA;57939,6954973521;NA;NA;NA
jour;2025-03-16;11_7;11;2020;CPRC;54619,7680024166;NA;NA;NA;50662,2427107500;NA;NA;NA
jour;2025-03-15;11_6;11;2025;CPRC;54944,4166694442;56460,9210759583;59369,4530414974;57327,4829060718;60267,2833569442;51952,1358051250;59952,9377782251;55973,4352741274
jour;2025-03-15;11_6;11;2024;CPRC;54054,7297319929;NA;NA;NA;46900,7476278263;NA;NA;NA
jour;2025-03-15;11_6;11;2023;CPRC;53152,3713855625;NA;NA;NA;47002,7457397291;NA;NA;NA
jour;2025-03-15;11_6;11;2022;CPRC;58487,3436156042;NA;NA;NA;54030,7864906042;NA;NA;NA
jour;2025-03-15;11_6;11;2021;CPRC;55902,0676576070;NA;NA;NA;60021,8000117737;NA;NA;NA
jour;2025-03-15;11_6;11;2020;CPRC;57361,6579370000;NA;NA;NA;54926,5202078333;NA;NA;NA
jour;2025-03-14;11_5;11;2025;CPRC;59228,2082529720;62053,4359796667;65496,7999269286;63145,5478515969;63359,9925654720;55649,4491880000;64550,0826027917;60349,6311884024
jour;2025-03-14;11_5;11;2024;CPRC;58617,2849596735;NA;NA;NA;51404,6639180068;NA;NA;NA
jour;2025-03-14;11_5;11;2023;CPRC;58326,5411128332;NA;NA;NA;52120,6986336666;NA;NA;NA
jour;2025-03-14;11_5;11;2022;CPRC;63484,7618787916;NA;NA;NA;60265,7839621250;NA;NA;NA
jour;2025-03-14;11_5;11;2021;CPRC;61505,0726165331;NA;NA;NA;64805,5460123664;NA;NA;NA
jour;2025-03-14;11_5;11;2020;CPRC;63218,3113595000;NA;NA;NA;59392,0012553333;NA;NA;NA
jour;2025-03-13;11_4;11;2025;CPRC;59157,6665785067;63885,3825315208;66314,7369519648;64531,3619086769;61291,7936826734;56334,7335168958;66744,3054481875;61573,7558322880
jour;2025-03-13;11_4;11;2024;CPRC;59277,5657870068;NA;NA;NA;53342,3457661735;NA;NA;NA
jour;2025-03-13;11_4;11;2023;CPRC;58667,6021031041;NA;NA;NA;54423,7774781041;NA;NA;NA
jour;2025-03-13;11_4;11;2022;CPRC;63324,9249368333;NA;NA;NA;59686,4320201666;NA;NA;NA
jour;2025-03-13;11_4;11;2021;CPRC;62883,6511025943;NA;NA;NA;64877,9199359276;NA;NA;NA
jour;2025-03-13;11_4;11;2020;CPRC;64632,5176465833;NA;NA;NA;58449,5125424166;NA;NA;NA
jour;2025-03-12;11_3;11;2025;CPRC;59542,8333794998;63673,0050830833;65345,6505459099;64462,7585930269;58590,9920461664;57656,3668585208;67393,7608747500;61839,0908117769
jour;2025-03-12;11_3;11;2024;CPRC;59737,4761723401;NA;NA;NA;55151,1568390068;NA;NA;NA
jour;2025-03-12;11_3;11;2023;CPRC;58760,9527846458;NA;NA;NA;56182,9804929791;NA;NA;NA
jour;2025-03-12;11_3;11;2022;CPRC;63436,9438071667;NA;NA;NA;58539,7460988333;NA;NA;NA
jour;2025-03-12;11_3;11;2021;CPRC;63424,5240345096;NA;NA;NA;62882,2449928430;NA;NA;NA
jour;2025-03-12;11_3;11;2020;CPRC;65424,3860444583;NA;NA;NA;58587,2378152916;NA;NA;NA
jour;2025-03-11;11_2;11;2025;CPRC;59270,0416072637;63290,7411927500;65474,1964487694;64504,6545072379;55357,7727739304;58324,7961179583;64927,2356302500;61769,5873718212
jour;2025-03-11;11_2;11;2024;CPRC;60133,9989852638;NA;NA;NA;58178,8740894304;NA;NA;NA
jour;2025-03-11;11_2;11;2023;CPRC;60244,4018325207;NA;NA;NA;54862,0978116874;NA;NA;NA
jour;2025-03-11;11_2;11;2022;CPRC;64055,8812773125;NA;NA;NA;59266,1259648125;NA;NA;NA
jour;2025-03-11;11_2;11;2021;CPRC;63393,9367026384;NA;NA;NA;62654,5008068051;NA;NA;NA
jour;2025-03-11;11_2;11;2020;CPRC;66047,9455774375;NA;NA;NA;63218,5847024375;NA;NA;NA
jour;2025-03-10;11_1;11;2025;CPRC;58893,3750061595;63021,7376010000;65586,4414014271;64107,6881486863;52826,2253603262;56742,8724566042;65148,5314343333;60216,2126174363
jour;2025-03-10;11_1;11;2024;CPRC;58985,7493247012;NA;NA;NA;58028,8778038679;NA;NA;NA
jour;2025-03-10;11_1;11;2023;CPRC;59669,0869196874;NA;NA;NA;51555,3663988541;NA;NA;NA
jour;2025-03-10;11_1;11;2022;CPRC;62777,0419983541;NA;NA;NA;60602,8057066875;NA;NA;NA
jour;2025-03-10;11_1;11;2021;CPRC;62949,8711129491;NA;NA;NA;62034,7954462824;NA;NA;NA
jour;2025-03-10;11_1;11;2020;CPRC;64554,3197470833;NA;NA;NA;63002,1151637500;NA;NA;NA
jour;2025-03-09;10_7;10;2025;CPRC;54147,6875707984;55792,9788067708;58512,5619668190;56856,2379597749;46835,5504249651;49372,8248223125;58227,3315984375;52425,5845569971
jour;2025-03-09;10_7;10;2024;CPRC;52958,4925818054;NA;NA;NA;52050,4029568054;NA;NA;NA
jour;2025-03-09;10_7;10;2023;CPRC;53096,0457196666;NA;NA;NA;48207,9163030000;NA;NA;NA
jour;2025-03-09;10_7;10;2022;CPRC;56971,5109023958;NA;NA;NA;55129,3324232291;NA;NA;NA
jour;2025-03-09;10_7;10;2021;CPRC;56251,8814122938;NA;NA;NA;55466,1351414604;NA;NA;NA
jour;2025-03-09;10_7;10;2020;CPRC;57947,2325580000;NA;NA;NA;56609,6521413333;NA;NA;NA
jour;2025-03-08;10_6;10;2025;CPRC;55249,3332915276;58723,0397695625;60699,3354029211;59479,5135104237;48145,7153123609;52045,1103138542;60624,3474570625;56150,4675520904
jour;2025-03-08;10_6;10;2024;CPRC;55638,3742100206;NA;NA;NA;54285,8914391873;NA;NA;NA
jour;2025-03-08;10_6;10;2023;CPRC;54794,8930926874;NA;NA;NA;53355,0330510207;NA;NA;NA
jour;2025-03-08;10_6;10;2022;CPRC;58592,7957146041;NA;NA;NA;56177,6118604375;NA;NA;NA
jour;2025-03-08;10_6;10;2021;CPRC;58647,9286226825;NA;NA;NA;56587,7837268492;NA;NA;NA
jour;2025-03-08;10_6;10;2020;CPRC;60621,8353909792;NA;NA;NA;60503,5474118125;NA;NA;NA
jour;2025-03-07;10_5;10;2025;CPRC;59574,7916444234;64628,2658617292;65671,2932121444;65159,4405589328;53367,0920194234;58533,3938698125;67530,8909721250;63525,6136665717
jour;2025-03-07;10_5;10;2024;CPRC;60157,8249779929;NA;NA;NA;59272,1777696596;NA;NA;NA
jour;2025-03-07;10_5;10;2023;CPRC;61010,5685766249;NA;NA;NA;58002,3480349582;NA;NA;NA
jour;2025-03-07;10_5;10;2022;CPRC;63918,8237831042;NA;NA;NA;60989,9191164375;NA;NA;NA
jour;2025-03-07;10_5;10;2021;CPRC;63306,9176385727;NA;NA;NA;60719,8609302394;NA;NA;NA
jour;2025-03-07;10_5;10;2020;CPRC;66599,6641328750;NA;NA;NA;66444,8910287083;NA;NA;NA
jour;2025-03-06;10_4;10;2025;CPRC;60293,7916530485;65753,2072223334;67731,6705054792;66592,5873641720;55893,7706113818;60987,5083188125;69562,8873681667;65316,4126766720
jour;2025-03-06;10_4;10;2024;CPRC;61444,1465273610;NA;NA;NA;60070,9413606943;NA;NA;NA
jour;2025-03-06;10_4;10;2023;CPRC;61016,9069805207;NA;NA;NA;56672,8418971874;NA;NA;NA
jour;2025-03-06;10_4;10;2022;CPRC;64127,1962044792;NA;NA;NA;61380,9556419792;NA;NA;NA
jour;2025-03-06;10_4;10;2021;CPRC;63823,9877223430;NA;NA;NA;60956,9161181763;NA;NA;NA
jour;2025-03-06;10_4;10;2020;CPRC;66999,0965482708;NA;NA;NA;65516,3127149375;NA;NA;NA
jour;2025-03-05;10_3;10;2025;CPRC;60454,8749445554;65469,6944127521;68123,7015429584;66629,3799234250;58065,0855695554;61731,4439372355;70691,7982187500;66283,9348713417
jour;2025-03-05;10_3;10;2024;CPRC;61071,6373584721;NA;NA;NA;60591,0882334721;NA;NA;NA
jour;2025-03-05;10_3;10;2023;CPRC;60104,1764056041;NA;NA;NA;60478,9175514374;NA;NA;NA
jour;2025-03-05;10_3;10;2022;CPRC;64609,9446752500;NA;NA;NA;63895,1877585833;NA;NA;NA
jour;2025-03-05;10_3;10;2021;CPRC;63371,0593992349;NA;NA;NA;64652,8522534016;NA;NA;NA
jour;2025-03-05;10_3;10;2020;CPRC;66889,3027908958;NA;NA;NA;67654,7507283958;NA;NA;NA
jour;2025-03-04;10_2;10;2025;CPRC;60491,9375583123;64579,0480536151;67619,1459607500;66545,8666676237;59976,9800166457;61949,6332665647;71711,2062322084;66563,5396745682
jour;2025-03-04;10_2;10;2024;CPRC;61400,7878463957;NA;NA;NA;60785,9419505623;NA;NA;NA
jour;2025-03-04;10_2;10;2023;CPRC;59209,5217965624;NA;NA;NA;63606,7925465624;NA;NA;NA
jour;2025-03-04;10_2;10;2022;CPRC;65439,9928737916;NA;NA;NA;67504,8883946250;NA;NA;NA
jour;2025-03-04;10_2;10;2021;CPRC;63203,6361154963;NA;NA;NA;64477,2181363296;NA;NA;NA
jour;2025-03-04;10_2;10;2020;CPRC;67543,1164462708;NA;NA;NA;67938,0767796041;NA;NA;NA
jour;2025-03-03;10_1;10;2025;CPRC;60030,4166670553;64286,4240063147;66912,5753311935;65751,5522246472;60913,9659170553;60428,8253936935;70328,1029088333;65670,2631795083
jour;2025-03-03;10_1;10;2024;CPRC;61197,4351808332;NA;NA;NA;61156,2896183332;NA;NA;NA
jour;2025-03-03;10_1;10;2023;CPRC;59764,2681354165;NA;NA;NA;64623,8191354165;NA;NA;NA
jour;2025-03-03;10_1;10;2022;CPRC;65005,5651623958;NA;NA;NA;67741,7534957291;NA;NA;NA
jour;2025-03-03;10_1;10;2021;CPRC;62564,2949483000;NA;NA;NA;63521,6235941333;NA;NA;NA
jour;2025-03-03;10_1;10;2020;CPRC;66716,3024189583;NA;NA;NA;65155,1617314583;NA;NA;NA
jour;2025-03-02;9_7;9;2025;CPRC;54613,0624337846;57256,3394924792;59453,2976389583;58217,6573543387;56210,1989337846;51984,9605085909;62124,2698147123;58508,9433091998
jour;2025-03-02;9_7;9;2024;CPRC;54925,5382551387;NA;NA;NA;54826,8994843054;NA;NA;NA
jour;2025-03-02;9_7;9;2023;CPRC;53819,0907337499;NA;NA;NA;58193,9886295833;NA;NA;NA
jour;2025-03-02;9_7;9;2022;CPRC;57998,1586913750;NA;NA;NA;58822,6821080417;NA;NA;NA
jour;2025-03-02;9_7;9;2021;CPRC;56541,5606367528;NA;NA;NA;57135,1222825862;NA;NA;NA
jour;2025-03-02;9_7;9;2020;CPRC;59613,9546423125;NA;NA;NA;57068,5038714792;NA;NA;NA
jour;2025-03-01;9_6;9;2025;CPRC;57197,9999891873;60092,7664212500;61188,5297833333;60816,0059862308;58779,6403016873;54701,0121284373;66932,3445526768;61489,1193855364
jour;2025-03-01;9_6;9;2024;CPRC;57041,1204095137;NA;NA;NA;55693,1733678471;NA;NA;NA
jour;2025-03-01;9_6;9;2023;CPRC;56313,6897570624;NA;NA;NA;60969,4661320624;NA;NA;NA
jour;2025-03-01;9_6;9;2022;CPRC;60042,8985762083;NA;NA;NA;58746,6403053750;NA;NA;NA
jour;2025-03-01;9_6;9;2021;CPRC;59344,6759054214;NA;NA;NA;58596,1301554214;NA;NA;NA
jour;2025-03-01;9_6;9;2020;CPRC;61863,9290764375;NA;NA;NA;58803,0302222708;NA;NA;NA
jour;2025-02-28;9_5;9;2025;CPRC;61955,1874820137;66659,5882228959;67629,3586066042;67100,7054064578;61609,8414820137;59407,3614755482;76904,8630056566;67338,5768439578
jour;2025-02-28;9_5;9;2024;CPRC;62243,5955682846;NA;NA;NA;59978,0122766179;NA;NA;NA
jour;2025-02-28;9_5;9;2023;CPRC;61995,1928234999;NA;NA;NA;66336,7224901666;NA;NA;NA
jour;2025-02-28;9_5;9;2022;CPRC;64918,5595005416;NA;NA;NA;61926,4891880416;NA;NA;NA
jour;2025-02-28;9_5;9;2021;CPRC;64299,5211170152;NA;NA;NA;61603,3002836819;NA;NA;NA
jour;2025-02-28;9_5;9;2020;CPRC;67918,7610799583;NA;NA;NA;67159,9818507916;NA;NA;NA
jour;2025-02-27;9_4;9;2025;CPRC;63154,8958643748;67416,9436810652;68854,2324786430;68293,4296301909;61387,9768018748;59277,5152643986;84542,4119161430;69143,0419010243
jour;2025-02-27;9_4;9;2024;CPRC;62303,0834385554;NA;NA;NA;59841,8990635554;NA;NA;NA
